Year,Month,Neighborhood,Rainfall_In,SVI,Canopy_Pct,Depth_m,Property_Loss_USD
2024,9,Five Points,3.16,0.82,12,1.34,67170.38
2024,9,Five Points,1.24,0.82,12,0.58,28821.27
2024,9,Montbello,1.2,0.75,15,0.33,16415.3
2024,9,Montbello,1.12,0.75,15,0.3,14989.82
2024,9,Five Points,1.28,0.82,12,0.59,29583.78
2024,9,Washington Park,0.18,0.15,35,0.0,0.0
2024,9,Cherry Creek,0.47,0.1,28,0.03,5458.47
2024,9,Five Points,1.47,0.82,12,0.67,33349.26
2024,9,Montbello,0.68,0.75,15,0.12,6091.1
2024,9,Montbello,0.86,0.75,15,0.19,9735.74
2024,9,Five Points,0.12,0.82,12,0.13,6446.62
2024,9,Montbello,2.37,0.75,15,0.8,39836.09
2024,9,Montbello,0.85,0.75,15,0.19,9581.04
2024,9,Montbello,1.09,0.75,15,0.29,14278.15
2024,9,Washington Park,0.91,0.15,35,0.1,20696.91
2024,9,Washington Park,1.53,0.15,35,0.35,70550.6
2024,9,Montbello,0.75,0.75,15,0.15,7524.95
2024,9,Cherry Creek,0.4,0.1,28,0.0,0.0
2024,9,Cherry Creek,0.23,0.1,28,0.0,0.0
2024,10,Five Points,0.68,0.82,12,0.35,17672.6
2024,10,Five Points,1.23,0.82,12,0.57,28572.84
2024,10,Cherry Creek,2.17,0.1,28,0.71,141342.16
2024,10,Washington Park,1.19,0.15,35,0.22,43400.04
2024,10,Montbello,1.47,0.75,15,0.44,21979.26
2024,10,Montbello,0.89,0.75,15,0.21,10347.41
2024,10,Cherry Creek,2.19,0.1,28,0.72,143431.99
2024,10,Washington Park,0.24,0.15,35,0.0,0.0
2024,10,Montbello,0.27,0.75,15,0.0,0.0
2024,10,Montbello,1.67,0.75,15,0.52,25827.8
2024,10,Elyria-Swansea,0.53,0.94,8,0.38,19114.65
2024,10,Five Points,0.77,0.82,12,0.39,19461.09
2024,10,Cherry Creek,0.54,0.1,28,0.05,10806.61
2024,10,Elyria-Swansea,0.55,0.94,8,0.39,19400.34
2024,10,Elyria-Swansea,0.9,0.94,8,0.53,26481.78
2024,10,Elyria-Swansea,0.4,0.94,8,0.33,16509.43
2024,10,Five Points,0.27,0.82,12,0.19,9306.01
2024,10,Washington Park,0.15,0.15,35,0.0,0.0
2024,10,Montbello,0.4,0.75,15,0.01,522.42
2024,10,Washington Park,2.44,0.15,35,0.72,143481.96
2024,10,Five Points,1.2,0.82,12,0.56,27914.85
2024,11,Montbello,0.12,0.75,15,0.0,0.0
2024,11,Cherry Creek,0.48,0.1,28,0.03,6668.56
2024,11,Washington Park,0.73,0.15,35,0.03,6654.31
2024,11,Five Points,1.86,0.82,12,0.82,41128.53
2024,11,Five Points,0.82,0.82,12,0.41,20408.35
2024,11,Washington Park,2.07,0.15,35,0.57,113201.44
2024,11,Washington Park,1.52,0.15,35,0.35,69644.7
2024,11,Washington Park,0.86,0.15,35,0.09,17168.04
2024,11,Washington Park,1.48,0.15,35,0.33,66290.74
2024,11,Elyria-Swansea,0.23,0.94,8,0.26,13004.42
2024,11,Montbello,1.32,0.75,15,0.38,18950.7
2024,11,Cherry Creek,0.57,0.1,28,0.07,13768.39
2024,11,Elyria-Swansea,0.65,0.94,8,0.43,21574.51
2024,11,Washington Park,1.25,0.15,35,0.24,48039.33
2024,11,Washington Park,0.71,0.15,35,0.02,4537.05
2024,11,Washington Park,0.5,0.15,35,0.0,0.0
2024,11,Five Points,0.15,0.82,12,0.14,7013.42
2024,11,Five Points,1.5,0.82,12,0.68,33922.13
2024,11,Washington Park,1.29,0.15,35,0.26,51465.51
2024,11,Washington Park,0.32,0.15,35,0.0,0.0
2024,11,Washington Park,2.13,0.15,35,0.59,118415.42
2024,12,Cherry Creek,0.8,0.1,28,0.16,31960.4
2024,12,Five Points,0.49,0.82,12,0.28,13892.46
2024,12,Elyria-Swansea,0.37,0.94,8,0.32,15823.06
2024,12,Montbello,1.11,0.75,15,0.29,14622.05
2024,12,Washington Park,2.82,0.15,35,0.87,173579.39
2024,12,Washington Park,1.31,0.15,35,0.26,52725.96
2024,12,Five Points,0.32,0.82,12,0.21,10497.11
2024,12,Five Points,3.57,0.82,12,1.51,75400.35
2024,12,Elyria-Swansea,0.17,0.94,8,0.24,11806.13
2024,12,Cherry Creek,0.83,0.1,28,0.17,34433.13
2024,12,Elyria-Swansea,0.8,0.94,8,0.49,24403.51
2024,12,Cherry Creek,0.72,0.1,28,0.13,25452.09
2024,12,Five Points,0.61,0.82,12,0.32,16229.67
2024,12,Elyria-Swansea,0.73,0.94,8,0.46,23180.58
2024,12,Cherry Creek,1.58,0.1,28,0.47,94514.74
2024,12,Five Points,0.38,0.82,12,0.23,11649.13
2024,12,Elyria-Swansea,1.72,0.94,8,0.86,42916.57
2024,12,Elyria-Swansea,1.15,0.94,8,0.63,31403.01
2024,12,Cherry Creek,0.42,0.1,28,0.01,1261.23
2024,12,Five Points,1.19,0.82,12,0.56,27892.24
2024,12,Five Points,0.58,0.82,12,0.31,15682.69
2025,1,Elyria-Swansea,1.2,0.94,8,0.65,32538.15
2025,1,Washington Park,0.39,0.15,35,0.0,0.0
2025,1,Elyria-Swansea,2.36,0.94,8,1.11,55739.46
2025,1,Elyria-Swansea,1.88,0.94,8,0.92,46139.17
2025,1,Montbello,0.51,0.75,15,0.05,2735.44
2025,1,Elyria-Swansea,0.07,0.94,8,0.2,9855.15
2025,1,Elyria-Swansea,0.37,0.94,8,0.32,15866.04
2025,1,Elyria-Swansea,0.41,0.94,8,0.33,16633.53
2025,1,Five Points,0.64,0.82,12,0.34,16775.32
2025,1,Five Points,0.29,0.82,12,0.2,9874.83
2025,1,Montbello,0.63,0.75,15,0.1,5177.88
2025,1,Five Points,0.47,0.82,12,0.27,13346.63
2025,1,Montbello,0.98,0.75,15,0.24,12143.25
2025,1,Cherry Creek,0.46,0.1,28,0.02,4517.7
2025,1,Cherry Creek,3.08,0.1,28,1.07,214549.86
2025,1,Washington Park,1.27,0.15,35,0.25,49352.51
2025,1,Cherry Creek,1.17,0.1,28,0.31,61381.36
2025,1,Washington Park,0.75,0.15,35,0.04,7891.43
2025,1,Montbello,1.93,0.75,15,0.62,31030.47
2025,1,Five Points,2.12,0.82,12,0.93,46461.73
2025,1,Five Points,0.64,0.82,12,0.34,16792.94
2025,2,Montbello,1.62,0.75,15,0.5,24807.83
2025,2,Montbello,1.57,0.75,15,0.48,23913.66
2025,2,Five Points,0.34,0.82,12,0.22,10803.54
2025,2,Washington Park,0.56,0.15,35,0.0,0.0
2025,2,Cherry Creek,1.34,0.1,28,0.37,74888.48
2025,2,Cherry Creek,0.92,0.1,28,0.21,41298.9
2025,2,Washington Park,0.77,0.15,35,0.05,9761.64
2025,2,Montbello,1.33,0.75,15,0.38,19122.04
2025,2,Washington Park,1.15,0.15,35,0.2,40351.75
2025,2,Elyria-Swansea,1.27,0.94,8,0.68,33918.51
2025,2,Washington Park,0.09,0.15,35,0.0,0.0
2025,2,Washington Park,1.34,0.15,35,0.28,55320.73
2025,2,Montbello,1.21,0.75,15,0.33,16655.41
2025,2,Five Points,0.44,0.82,12,0.26,12809.09
2025,2,Washington Park,1.13,0.15,35,0.19,38779.78
2025,2,Cherry Creek,1.05,0.1,28,0.26,51844.1
2025,2,Washington Park,0.85,0.15,35,0.08,16215.5
2025,2,Five Points,1.03,0.82,12,0.49,24696.67
2025,2,Elyria-Swansea,1.94,0.94,8,0.95,47336.94
2025,2,Elyria-Swansea,0.91,0.94,8,0.53,26696.09
2025,2,Cherry Creek,0.51,0.1,28,0.04,8775.17
2025,3,Washington Park,0.54,0.15,35,0.0,0.0
2025,3,Washington Park,1.89,0.15,35,0.5,99510.24
2025,3,Five Points,0.29,0.82,12,0.2,9872.72
2025,3,Washington Park,0.12,0.15,35,0.0,0.0
2025,3,Elyria-Swansea,0.89,0.94,8,0.53,26284.87
2025,3,Elyria-Swansea,1.66,0.94,8,0.83,41638.01
2025,3,Montbello,1.3,0.75,15,0.37,18452.75
2025,3,Montbello,0.61,0.75,15,0.09,4748.82
2025,3,Washington Park,1.02,0.15,35,0.15,29766.02
2025,3,Montbello,1.65,0.75,15,0.51,25467.17
2025,3,Five Points,1.3,0.82,12,0.6,30013.88
2025,3,Montbello,0.27,0.75,15,0.0,0.0
2025,3,Elyria-Swansea,0.12,0.94,8,0.22,10836.44
2025,3,Washington Park,1.25,0.15,35,0.24,47850.7
2025,3,Montbello,0.78,0.75,15,0.16,8090.58
2025,3,Montbello,0.08,0.75,15,0.0,0.0
2025,3,Washington Park,0.76,0.15,35,0.04,8660.08
2025,3,Five Points,0.34,0.82,12,0.22,10795.96
2025,3,Elyria-Swansea,3.36,0.94,8,1.52,75776.49
2025,3,Cherry Creek,1.4,0.1,28,0.4,79882.75
2025,3,Elyria-Swansea,0.22,0.94,8,0.26,12814.43
2025,4,Cherry Creek,1.16,0.1,28,0.3,60616.36
2025,4,Cherry Creek,0.78,0.1,28,0.15,30105.89
2025,4,Five Points,1.45,0.82,12,0.66,32944.47
2025,4,Montbello,0.73,0.75,15,0.14,7188.12
2025,4,Cherry Creek,0.19,0.1,28,0.0,0.0
2025,4,Montbello,1.66,0.75,15,0.51,25649.2
2025,4,Five Points,1.09,0.82,12,0.52,25805.61
2025,4,Cherry Creek,1.66,0.1,28,0.5,100948.86
2025,4,Washington Park,0.74,0.15,35,0.03,6988.51
2025,4,Cherry Creek,0.25,0.1,28,0.0,0.0
2025,4,Cherry Creek,1.03,0.1,28,0.25,50110.46
2025,4,Elyria-Swansea,1.1,0.94,8,0.61,30494.26
2025,4,Cherry Creek,0.63,0.1,28,0.09,18541.28
2025,4,Elyria-Swansea,1.92,0.94,8,0.94,46901.97
2025,4,Montbello,3.09,0.75,15,1.09,54251.77
2025,4,Washington Park,1.0,0.15,35,0.14,28300.79
2025,4,Five Points,0.66,0.82,12,0.34,17167.55
2025,4,Montbello,0.6,0.75,15,0.09,4542.55
2025,4,Elyria-Swansea,0.52,0.94,8,0.38,18900.02
2025,4,Elyria-Swansea,0.26,0.94,8,0.28,13773.09
2025,4,Washington Park,0.11,0.15,35,0.0,0.0
2025,5,Elyria-Swansea,4.81,0.94,8,2.09,104715.9
2025,5,Five Points,1.81,0.82,12,0.8,40100.85
2025,5,Elyria-Swansea,1.35,0.94,8,0.71,35546.54
2025,5,Washington Park,0.09,0.15,35,0.0,0.0
2025,5,Washington Park,0.94,0.15,35,0.11,22914.33
2025,5,Elyria-Swansea,3.03,0.94,8,1.38,69128.23
2025,5,Washington Park,0.41,0.15,35,0.0,0.0
2025,5,Montbello,1.61,0.75,15,0.49,24731.31
2025,5,Elyria-Swansea,3.38,0.94,8,1.52,76142.4
2025,5,Cherry Creek,3.84,0.1,28,1.38,275326.49
2025,5,Montbello,1.29,0.75,15,0.36,18240.95
2025,5,Washington Park,2.46,0.15,35,0.72,144558.47
2025,5,Washington Park,4.41,0.15,35,1.5,300597.49
2025,5,Elyria-Swansea,6.48,0.94,8,2.76,138010.89
2025,5,Five Points,2.08,0.82,12,0.91,45653.32
2025,5,Cherry Creek,0.36,0.1,28,0.0,0.0
2025,5,Five Points,5.03,0.82,12,2.09,104582.65
2025,5,Montbello,3.64,0.75,15,1.31,65391.48
2025,5,Elyria-Swansea,0.93,0.94,8,0.54,27046.87
2025,5,Five Points,1.99,0.82,12,0.88,43861.35
2025,5,Elyria-Swansea,4.7,0.94,8,2.05,102405.52
2025,6,Montbello,1.88,0.75,15,0.6,30045.49
2025,6,Five Points,2.46,0.82,12,1.06,53136.07
2025,6,Cherry Creek,1.14,0.1,28,0.29,58920.94
2025,6,Cherry Creek,4.11,0.1,28,1.48,296910.65
2025,6,Five Points,3.05,0.82,12,1.3,65036.28
2025,6,Washington Park,3.02,0.15,35,0.95,189772.28
2025,6,Washington Park,1.88,0.15,35,0.49,98424.85
2025,6,Montbello,3.25,0.75,15,1.15,57575.26
2025,6,Washington Park,1.23,0.15,35,0.23,46412.74
2025,6,Washington Park,0.37,0.15,35,0.0,0.0
2025,6,Washington Park,5.31,0.15,35,1.87,373005.33
2025,6,Cherry Creek,2.91,0.1,28,1.0,200902.57
2025,6,Montbello,1.28,0.75,15,0.36,18153.54
2025,6,Washington Park,1.62,0.15,35,0.39,77233.87
2025,6,Cherry Creek,4.44,0.1,28,1.61,322933.63
2025,6,Montbello,4.7,0.75,15,1.73,86417.43
2025,6,Five Points,4.4,0.82,12,1.84,91943.22
2025,6,Cherry Creek,1.98,0.1,28,0.63,126144.32
2025,6,Elyria-Swansea,4.17,0.94,8,1.84,91965.09
2025,6,Elyria-Swansea,6.23,0.94,8,2.66,133062.89
2025,6,Washington Park,0.71,0.15,35,0.02,4587.8
2025,7,Montbello,0.45,0.75,15,0.03,1535.04
2025,7,Cherry Creek,0.24,0.1,28,0.0,0.0
2025,7,Washington Park,0.21,0.15,35,0.0,0.0
2025,7,Five Points,2.32,0.82,12,1.01,50432.46
2025,7,Montbello,0.77,0.75,15,0.16,7861.88
2025,7,Elyria-Swansea,1.2,0.94,8,0.65,32448.51
2025,7,Washington Park,0.94,0.15,35,0.12,23490.53
2025,7,Elyria-Swansea,0.49,0.94,8,0.37,18303.2
2025,7,Montbello,0.58,0.75,15,0.08,4129.48
2025,7,Washington Park,0.91,0.15,35,0.1,20894.27
2025,7,Washington Park,0.55,0.15,35,0.0,0.0
2025,7,Elyria-Swansea,0.13,0.94,8,0.22,11142.76
2025,7,Cherry Creek,0.61,0.1,28,0.08,16470.4
2025,7,Washington Park,0.36,0.15,35,0.0,0.0
2025,7,Cherry Creek,2.48,0.1,28,0.83,166489.21
2025,7,Elyria-Swansea,0.24,0.94,8,0.27,13358.46
2025,7,Elyria-Swansea,0.27,0.94,8,0.28,13857.83
2025,7,Cherry Creek,0.23,0.1,28,0.0,0.0
2025,7,Elyria-Swansea,0.1,0.94,8,0.21,10559.47
2025,7,Five Points,1.06,0.82,12,0.5,25181.46
2025,7,Elyria-Swansea,0.5,0.94,8,0.37,18473.69
2025,8,Montbello,1.03,0.75,15,0.26,13185.23
2025,8,Montbello,0.67,0.75,15,0.12,5901.11
2025,8,Elyria-Swansea,0.9,0.94,8,0.53,26552.56
2025,8,Five Points,1.81,0.82,12,0.8,40208.71
2025,8,Five Points,0.47,0.82,12,0.27,13318.77
2025,8,Montbello,2.68,0.75,15,0.92,46150.39
2025,8,Elyria-Swansea,1.4,0.94,8,0.73,36424.23
2025,8,Elyria-Swansea,0.36,0.94,8,0.31,15616.07
2025,8,Elyria-Swansea,1.42,0.94,8,0.74,36971.1
2025,8,Five Points,0.46,0.82,12,0.26,13247.57
2025,8,Five Points,0.49,0.82,12,0.28,13770.23
2025,8,Five Points,0.29,0.82,12,0.2,9840.95
2025,8,Montbello,1.38,0.75,15,0.4,20001.28
2025,8,Washington Park,0.95,0.15,35,0.12,23681.71
2025,8,Montbello,0.79,0.75,15,0.16,8230.68
2025,8,Cherry Creek,0.24,0.1,28,0.0,0.0
2025,8,Washington Park,1.6,0.15,35,0.38,75823.08
2025,8,Elyria-Swansea,1.27,0.94,8,0.68,33971.9
2025,8,Elyria-Swansea,0.23,0.94,8,0.26,13185.94
2025,8,Washington Park,1.6,0.15,35,0.38,76121.73
2025,8,Montbello,0.19,0.75,15,0.0,0.0
2025,9,Elyria-Swansea,1.1,0.94,8,0.61,30491.06
2025,9,Cherry Creek,0.26,0.1,28,0.0,0.0
2025,9,Montbello,0.85,0.75,15,0.19,9455.7
2025,9,Montbello,1.04,0.75,15,0.26,13234.67
2025,9,Washington Park,1.09,0.15,35,0.18,35271.68
2025,9,Cherry Creek,1.93,0.1,28,0.61,122236.4
2025,9,Elyria-Swansea,0.7,0.94,8,0.45,22400.61
2025,9,Five Points,0.27,0.82,12,0.19,9414.32
2025,9,Elyria-Swansea,1.27,0.94,8,0.68,33904.12
2025,9,Elyria-Swansea,3.98,0.94,8,1.76,88153.48
2025,9,Elyria-Swansea,0.88,0.94,8,0.52,26136.01
2025,9,Elyria-Swansea,1.06,0.94,8,0.59,29682.27
2025,9,Elyria-Swansea,0.49,0.94,8,0.37,18330.33
2025,9,Montbello,0.45,0.75,15,0.03,1478.6
2025,9,Five Points,0.35,0.82,12,0.22,10969.61
2025,9,Elyria-Swansea,1.34,0.94,8,0.71,35371.51
2025,9,Montbello,0.63,0.75,15,0.1,5173.82
2025,9,Montbello,0.21,0.75,15,0.0,0.0
2025,9,Five Points,1.67,0.82,12,0.75,37446.41
2025,9,Montbello,0.25,0.75,15,0.0,0.0
2025,9,Cherry Creek,1.36,0.1,28,0.39,77153.86
2025,10,Elyria-Swansea,0.56,0.94,8,0.39,19697.76
2025,10,Washington Park,1.17,0.15,35,0.21,41507.78
2025,10,Elyria-Swansea,0.82,0.94,8,0.5,24870.42
2025,10,Washington Park,1.1,0.15,35,0.18,36301.88
2025,10,Five Points,2.87,0.82,12,1.23,61455.46
2025,10,Montbello,0.13,0.75,15,0.0,0.0
2025,10,Elyria-Swansea,0.63,0.94,8,0.42,21148.69
2025,10,Washington Park,0.37,0.15,35,0.0,0.0
2025,10,Elyria-Swansea,0.1,0.94,8,0.21,10556.82
2025,10,Montbello,0.65,0.75,15,0.11,5451.29
2025,10,Cherry Creek,1.14,0.1,28,0.3,59071.73
2025,10,Cherry Creek,0.31,0.1,28,0.0,0.0
2025,10,Cherry Creek,0.38,0.1,28,0.0,0.0
2025,10,Montbello,0.47,0.75,15,0.04,1876.2
2025,10,Elyria-Swansea,0.91,0.94,8,0.53,26680.05
2025,10,Cherry Creek,3.19,0.1,28,1.12,223413.3
2025,10,Five Points,0.59,0.82,12,0.32,15879.55
2025,10,Five Points,0.72,0.82,12,0.37,18462.73
2025,10,Montbello,0.15,0.75,15,0.0,0.0
2025,10,Montbello,1.21,0.75,15,0.33,16681.78
2025,10,Five Points,1.3,0.82,12,0.6,30051.67
2025,11,Five Points,0.18,0.82,12,0.15,7638.75
2025,11,Five Points,0.13,0.82,12,0.13,6529.79
2025,11,Montbello,0.78,0.75,15,0.16,8156.82
2025,11,Washington Park,1.61,0.15,35,0.38,76702.01
2025,11,Cherry Creek,0.17,0.1,28,0.0,0.0
2025,11,Five Points,0.37,0.82,12,0.23,11491.06
2025,11,Elyria-Swansea,1.33,0.94,8,0.7,35153.53
2025,11,Five Points,1.12,0.82,12,0.53,26325.82
2025,11,Five Points,1.12,0.82,12,0.53,26450.1
2025,11,Montbello,0.2,0.75,15,0.0,0.0
2025,11,Cherry Creek,0.7,0.1,28,0.12,24030.59
2025,11,Five Points,1.09,0.82,12,0.51,25712.49
2025,11,Montbello,0.61,0.75,15,0.1,4770.17
2025,11,Five Points,1.44,0.82,12,0.66,32852.28
2025,11,Elyria-Swansea,0.17,0.94,8,0.24,11849.13
2025,11,Cherry Creek,0.57,0.1,28,0.07,13788.25
2025,11,Cherry Creek,1.9,0.1,28,0.6,119904.38
2025,11,Montbello,2.5,0.75,15,0.85,42463.79
2025,11,Washington Park,0.29,0.15,35,0.0,0.0
2025,11,Cherry Creek,0.62,0.1,28,0.09,17252.63
2025,11,Cherry Creek,1.52,0.1,28,0.45,89691.58
2025,12,Five Points,0.33,0.82,12,0.21,10665.34
2025,12,Elyria-Swansea,0.41,0.94,8,0.33,16662.65
2025,12,Five Points,0.23,0.82,12,0.17,8637.38
2025,12,Five Points,0.12,0.82,12,0.13,6395.44
2025,12,Montbello,0.94,0.75,15,0.23,11261.71
2025,12,Elyria-Swansea,0.96,0.94,8,0.55,27650.27
2025,12,Montbello,2.18,0.75,15,0.72,36095.32
2025,12,Cherry Creek,1.12,0.1,28,0.29,57940.27
2025,12,Cherry Creek,0.87,0.1,28,0.19,37799.03
2025,12,Cherry Creek,1.33,0.1,28,0.37,74311.24
2025,12,Five Points,0.99,0.82,12,0.47,23738.5
2025,12,Montbello,2.66,0.75,15,0.92,45770.25
2025,12,Washington Park,2.9,0.15,35,0.9,179793.38
2025,12,Montbello,1.5,0.75,15,0.45,22576.06
2025,12,Five Points,0.31,0.82,12,0.2,10154.62
2025,12,Elyria-Swansea,0.57,0.94,8,0.4,19989.47
2025,12,Montbello,1.0,0.75,15,0.25,12434.56
2025,12,Washington Park,0.58,0.15,35,0.0,0.0
2025,12,Elyria-Swansea,1.62,0.94,8,0.82,40972.37
2025,12,Montbello,0.5,0.75,15,0.05,2400.37
2025,12,Cherry Creek,1.82,0.1,28,0.57,113586.81
2026,1,Elyria-Swansea,0.51,0.94,8,0.37,18709.57
2026,1,Washington Park,1.22,0.15,35,0.23,45894.75
2026,1,Elyria-Swansea,2.2,0.94,8,1.05,52568.22
2026,1,Cherry Creek,1.72,0.1,28,0.53,105616.73
2026,1,Elyria-Swansea,0.21,0.94,8,0.25,12621.22
2026,1,Montbello,0.61,0.75,15,0.1,4794.71
2026,1,Cherry Creek,0.62,0.1,28,0.09,17460.28
2026,1,Cherry Creek,0.38,0.1,28,0.0,0.0
2026,1,Washington Park,3.48,0.15,35,1.13,226380.08
2026,1,Cherry Creek,0.98,0.1,28,0.23,46610.86
2026,1,Five Points,1.77,0.82,12,0.79,39398.36
2026,1,Washington Park,0.98,0.15,35,0.13,26213.12
2026,1,Five Points,1.68,0.82,12,0.75,37678.36
2026,1,Cherry Creek,0.76,0.1,28,0.15,29085.18
2026,1,Montbello,1.12,0.75,15,0.3,14883.6
2026,1,Washington Park,0.23,0.15,35,0.0,0.0
2026,1,Cherry Creek,0.04,0.1,28,0.0,0.0
2026,1,Montbello,2.77,0.75,15,0.96,47840.38
2026,1,Cherry Creek,0.92,0.1,28,0.21,41301.09
2026,1,Five Points,0.65,0.82,12,0.34,16968.11
2026,1,Elyria-Swansea,3.0,0.94,8,1.37,68421.53
2026,2,Montbello,1.69,0.75,15,0.52,26237.01
2026,2,Montbello,0.52,0.75,15,0.06,2914.27
2026,2,Washington Park,0.35,0.15,35,0.0,0.0
2026,2,Montbello,1.5,0.75,15,0.45,22429.34
2026,2,Montbello,1.07,0.75,15,0.28,13943.99
2026,2,Montbello,0.45,0.75,15,0.03,1595.16
2026,2,Washington Park,0.29,0.15,35,0.0,0.0
2026,2,Washington Park,0.76,0.15,35,0.04,8732.41
2026,2,Cherry Creek,0.36,0.1,28,0.0,0.0
2026,2,Washington Park,0.4,0.15,35,0.0,0.0
2026,2,Elyria-Swansea,0.42,0.94,8,0.34,16857.8
2026,2,Elyria-Swansea,0.58,0.94,8,0.4,20070.37
2026,2,Cherry Creek,1.49,0.1,28,0.43,86860.45
2026,2,Washington Park,0.57,0.15,35,0.0,0.0
2026,2,Cherry Creek,2.39,0.1,28,0.8,159209.93
2026,2,Montbello,0.64,0.75,15,0.11,5312.2
2026,2,Elyria-Swansea,0.43,0.94,8,0.34,17050.49
2026,2,Washington Park,0.82,0.15,35,0.07,13685.5
2026,2,Cherry Creek,0.38,0.1,28,0.0,0.0
2026,2,Cherry Creek,0.57,0.1,28,0.07,13618.09
2026,2,Five Points,0.38,0.82,12,0.23,11586.67
2026,3,Elyria-Swansea,0.7,0.94,8,0.45,22509.99
2026,3,Washington Park,2.62,0.15,35,0.79,157616.52
2026,3,Cherry Creek,2.28,0.1,28,0.75,150730.96
2026,3,Montbello,0.08,0.75,15,0.0,0.0
2026,3,Montbello,1.41,0.75,15,0.41,20716.26
2026,3,Cherry Creek,2.04,0.1,28,0.66,131051.12
2026,3,Elyria-Swansea,0.86,0.94,8,0.51,25674.57
2026,3,Washington Park,2.26,0.15,35,0.64,128957.4
2026,3,Cherry Creek,0.72,0.1,28,0.13,25381.65
2026,3,Montbello,0.91,0.75,15,0.21,10664.53
2026,3,Montbello,0.34,0.75,15,0.0,0.0
2026,3,Elyria-Swansea,0.04,0.94,8,0.18,9229.03
2026,3,Washington Park,0.72,0.15,35,0.03,5780.94
2026,3,Five Points,0.34,0.82,12,0.22,10840.74
2026,3,Montbello,0.14,0.75,15,0.0,0.0
2026,3,Five Points,1.09,0.82,12,0.52,25831.88
2026,3,Cherry Creek,2.22,0.1,28,0.73,145919.34
2026,3,Washington Park,0.38,0.15,35,0.0,0.0
2026,3,Cherry Creek,0.87,0.1,28,0.19,37586.16
2026,3,Elyria-Swansea,1.27,0.94,8,0.68,33915.35
2026,3,Montbello,0.83,0.75,15,0.18,9137.19
2026,4,Elyria-Swansea,1.84,0.94,8,0.91,45346.92
2026,4,Five Points,0.25,0.82,12,0.18,9052.38
2026,4,Montbello,1.5,0.75,15,0.45,22555.05
2026,4,Elyria-Swansea,0.87,0.94,8,0.52,25874.19
2026,4,Washington Park,0.23,0.15,35,0.0,0.0
2026,4,Washington Park,1.03,0.15,35,0.15,30211.25
2026,4,Cherry Creek,1.32,0.1,28,0.37,73333.4
2026,4,Elyria-Swansea,0.41,0.94,8,0.34,16780.68
2026,4,Washington Park,0.13,0.15,35,0.0,0.0
2026,4,Washington Park,1.22,0.15,35,0.23,45777.9
2026,4,Montbello,0.08,0.75,15,0.0,0.0
2026,4,Five Points,0.13,0.82,12,0.13,6582.92
2026,4,Cherry Creek,1.91,0.1,28,0.61,121113.47
2026,4,Montbello,1.61,0.75,15,0.49,24609.11
2026,4,Cherry Creek,0.53,0.1,28,0.05,10553.77
2026,4,Five Points,0.57,0.82,12,0.31,15421.96
2026,4,Five Points,0.68,0.82,12,0.35,17692.73
2026,4,Cherry Creek,1.46,0.1,28,0.42,84473.9
2026,4,Cherry Creek,1.6,0.1,28,0.48,95987.35
2026,4,Five Points,1.19,0.82,12,0.56,27811.01
2026,4,Washington Park,1.11,0.15,35,0.18,36982.26
2026,5,Washington Park,4.65,0.15,35,1.6,319699.95
2026,5,Montbello,4.22,0.75,15,1.54,76969.68
2026,5,Cherry Creek,1.28,0.1,28,0.35,70099.45
2026,5,Cherry Creek,1.66,0.1,28,0.5,100948.7
2026,5,Elyria-Swansea,3.4,0.94,8,1.53,76518.7
2026,5,Elyria-Swansea,4.61,0.94,8,2.02,100756.12
2026,5,Five Points,2.65,0.82,12,1.14,56986.6
2026,5,Washington Park,7.4,0.15,35,2.7,539902.3
2026,5,Elyria-Swansea,1.04,0.94,8,0.59,29300.96
2026,5,Five Points,3.38,0.82,12,1.43,71534.02
2026,5,Washington Park,2.08,0.15,35,0.57,114487.86
2026,5,Washington Park,2.57,0.15,35,0.77,153337.64
2026,5,Cherry Creek,0.32,0.1,28,0.0,0.0
2026,5,Washington Park,2.93,0.15,35,0.91,182390.77
2026,5,Five Points,3.46,0.82,12,1.46,73249.98
2026,5,Montbello,2.27,0.75,15,0.76,37972.08
2026,5,Cherry Creek,4.49,0.1,28,1.64,327254.67
2026,5,Cherry Creek,1.59,0.1,28,0.47,94991.3
2026,5,Washington Park,3.99,0.15,35,1.34,267511.5
2026,5,Washington Park,2.71,0.15,35,0.82,164446.97
2026,5,Montbello,2.84,0.75,15,0.99,49274.46
2026,6,Montbello,2.1,0.75,15,0.69,34429.19
2026,6,Elyria-Swansea,11.86,0.94,8,4.91,245698.09
2026,6,Cherry Creek,4.17,0.1,28,1.51,301381.53
2026,6,Washington Park,1.87,0.15,35,0.49,97763.76
2026,6,Elyria-Swansea,2.73,0.94,8,1.26,63197.67
2026,6,Washington Park,0.28,0.15,35,0.0,0.0
2026,6,Elyria-Swansea,3.55,0.94,8,1.59,79575.52
2026,6,Five Points,0.16,0.82,12,0.14,7226.76
2026,6,Montbello,3.16,0.75,15,1.11,55710.73
2026,6,Elyria-Swansea,0.63,0.94,8,0.42,21190.02
2026,6,Five Points,5.19,0.82,12,2.16,107805.11
2026,6,Cherry Creek,0.74,0.1,28,0.14,27541.94
2026,6,Elyria-Swansea,1.0,0.94,8,0.57,28542.54
2026,6,Five Points,5.29,0.82,12,2.19,109705.73
2026,6,Washington Park,2.05,0.15,35,0.56,112285.7
